./samples/positive/warden-bike/IMG_20171107_131703.jpg_0000_2476_0872_0212_0296.png 1 0 0 160 223
./samples/positive/warden-bike/IMG_20180605_090654_01.jpg_0000_1508_1224_0336_0268.png 1 0 0 160 128
./samples/positive/warden-bike/IMG_20170928_142032.jpg_0000_0828_0672_1604_1380.png 1 0 0 160 138
./samples/positive/warden-bike/IMG_20180613_110730.jpg_0000_2300_1532_0436_0372.png 1 0 0 160 137
./samples/positive/warden-bike/IMG_20171103_141611.jpg_0000_2288_1140_0312_0240.png 1 0 0 160 123
./samples/positive/warden-bike/IMG_20180605_090655_01.jpg_0000_3044_1284_0288_0196.png 1 0 0 160 109
./samples/positive/warden-bike/IMG_20180605_110336.jpg_0000_2028_1112_0264_0220.png 1 0 0 160 133
./samples/positive/warden-bike/IMG_20171120_162511.jpg_0000_2480_1196_0368_0296.png 1 0 0 160 129
./samples/positive/warden-bike/IMG_20171107_155030_01.jpg_0000_1920_1648_0468_0300.png 1 0 0 160 103
./samples/positive/warden-bike/IMG_20171030_103638.jpg_0000_2132_1132_0272_0288.png 1 0 0 160 169
./samples/positive/warden-bike/IMG_20171106_140504.jpg_0000_2412_0900_0176_0200.png 1 0 0 160 182
./samples/positive/warden-bike/IMG_20180514_112449.jpg_0000_1664_0824_1528_1136.png 1 0 0 160 119
./samples/positive/warden-bike/IMG_20180420_115637.jpg_0000_2360_1136_0392_0336.png 1 0 0 160 137
./samples/positive/warden-bike/IMG_20171103_141614.jpg_0000_2664_1168_0212_0192.png 1 0 0 160 145
./samples/positive/warden-bike/IMG_20180605_110333.jpg_0000_2180_0960_0228_0236.png 1 0 0 160 166
./samples/positive/warden-bike/IMG_20180605_110338.jpg_0000_2024_1136_0248_0244.png 1 0 0 160 157
./samples/positive/warden-bike/IMG_20171106_140506_01.jpg_0000_2584_0968_0168_0192.png 1 0 0 160 183
./samples/positive/warden-bike/IMG_20171030_103701.jpg_0000_2684_1548_0292_0344.png 1 0 0 160 188
./samples/positive/warden-bike/IMG_20170929_094909.jpg_0000_1996_1172_0120_0148.png 1 0 0 160 197
./samples/positive/warden-bike/IMG_20180605_090654.jpg_0000_2920_1092_0308_0268.png 1 0 0 160 139
./samples/positive/warden-bike/IMG_20171103_141607_01.jpg_0000_2148_1136_0376_0284.png 1 0 0 160 121
./samples/positive/warden-bike/IMG_20171020_111701.jpg_0000_2344_1092_0212_0196.png 1 0 0 160 148
./samples/positive/warden-bike/IMG_20180605_090653.jpg_0000_2172_1452_0292_0224.png 1 0 0 160 123
./samples/positive/warden-bike/IMG_20171107_131705.jpg_0000_2020_0836_0172_0208.png 1 0 0 160 193
./samples/positive/warden-bike/IMG_20180605_090653_01.jpg_0000_2396_1220_0320_0280.png 1 0 0 160 140
./samples/positive/warden-bike/IMG_20180514_112447.jpg_0000_2120_1336_0388_0236.png 1 0 0 160 97
./samples/positive/warden-bike/IMG_20171030_103652.jpg_0000_2480_1392_0300_0348.png 1 0 0 160 186
./samples/positive/warden-bike/IMG_20171103_141607.jpg_0000_2108_1204_0424_0316.png 1 0 0 160 119
./samples/positive/warden-bike/IMG_20171107_131704.jpg_0000_2436_0920_0188_0244.png 1 0 0 160 208
./samples/positive/warden-bike/IMG_20171106_140504_01.jpg_0000_2408_0884_0204_0208.png 1 0 0 160 163
